listing_id,company,internship_title,domain,mode,location,country,stipend,stipend_currency,duration_months,required_skills,num_required_skills,bonus_skills,min_cgpa_required,min_year_required,eligible_branches,degree_required,experience_required,ppo_offered,certificate_provided,total_openings,total_applicants,posted_on,apply_by,company_tier,skill_coverage_score,is_relevant
LIST0086,Paytm,Android Development Intern,Android Development,Remote,Remote,India,19951,INR,2,Kotlin|MVVM|XML|Firebase,4,Android Studio|Jetpack Compose,7.3,3,Information Technology|Computer Engineering|Computer Science|Electronics|AI & Data Science,B.E.|M.Tech,Fresher,0,1,17,642,2024-06-09,2025-10-08,0,0.4,0
LIST0087,OpenAI,NLP / GenAI Intern,NLP / GenAI,Hybrid,Berlin,Germany,1300,EUR,1,LangChain|spaCy|NLTK,3,Vector DBs|RAG,7.2,1,AI & Data Science|Electronics|Computer Science,B.Sc CS,0-1 year,1,1,17,322,2024-06-06,2025-05-05,1,0.27,0
LIST0088,CRED,Android Development Intern,Android Development,Hybrid,Mumbai,India,27128,INR,2,Android Studio|Java|Jetpack Compose|Retrofit|SQLite,5,XML|MVVM,7.3,1,Information Technology|Electronics|AI & Data Science|Computer Engineering|Computer Science,BCA|MCA,Fresher,0,1,15,130,2024-11-27,2025-04-02,0,0.5,0
LIST0089,AI21 Labs,NLP / GenAI Intern,NLP / GenAI,Hybrid,London,UK,1819,GBP,1,spaCy|NLTK|LangChain|Python|Vector DBs|OpenAI API,6,Hugging Face|BERT,7.5,3,Information Technology|Electronics,BCA|B.Tech|M.Tech,0-1 year,1,1,3,79,2024-06-17,2025-12-11,1,0.55,1
LIST0090,Palantir,Data Science Intern,Data Science,On-site,San Francisco,USA,2213,USD,2,Matplotlib|SQL|Excel|R|Seaborn|Python,6,SciPy|Statistics,5.3,3,Computer Engineering|Computer Science|Electronics|Information Technology,B.Tech,0-1 year,1,1,12,520,2024-07-01,2025-10-14,1,0.5,1
LIST0091,Sankalp Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,India,18178,INR,1,Raspberry Pi|C++|MQTT|PCB Design,4,Arduino|C,7.0,3,Information Technology|Computer Science|Electronics|AI & Data Science,BCA,1-2 years,1,1,17,594,2024-11-19,2025-03-07,0,0.36,1
LIST0092,Sprinklr,DevOps Intern,DevOps,Hybrid,Mumbai,India,31979,INR,1,Git|Terraform|Ansible|Kubernetes|Docker|CI/CD,6,Bash|Jenkins,6.8,3,Electronics|AI & Data Science|Computer Engineering,M.Tech|B.Tech|B.Sc CS,1-2 years,0,1,11,397,2024-08-07,2025-03-06,0,0.55,0
LIST0093,ShareChat,iOS Development Intern,iOS Development,On-site,Hyderabad,India,23754,INR,2,Core Data|Swift|ARKit|UIKit|Combine,5,CocoaPods|Firebase,7.2,1,AI & Data Science|Computer Science|Computer Engineering|Information Technology|Electronics,B.Sc CS|BCA,0-1 year,0,1,9,347,2024-10-15,2025-12-10,0,0.5,0
LIST0094,Fractal Analytics,Data Science Intern,Data Science,Remote,Remote,India,15287,INR,6,Statistics|Seaborn|Excel,3,Power BI|Tableau,6.2,2,Computer Science|Electronics|Information Technology,B.E.,1-2 years,1,1,14,105,2024-12-27,2025-01-20,0,0.25,0
LIST0095,Housing.com,Full Stack Development Intern,Full Stack Development,Remote,Remote,India,33193,INR,2,REST API|Redis|React|TypeScript|Docker,5,Node.js|Express.js,7.1,3,Electronics|Information Technology|AI & Data Science|Computer Engineering|Computer Science,B.Sc CS|B.Tech,0-1 year,1,1,14,320,2024-11-04,2025-02-27,0,0.5,0
LIST0096,Polygon,Blockchain Intern,Blockchain,Hybrid,Bangalore,India,19104,INR,6,Web3.js|Truffle|DeFi,3,Rust|Smart Contracts,6.5,2,Computer Science|Electronics|AI & Data Science,B.Tech|B.E.|BCA,0-1 year,0,1,1,60,2024-11-26,2025-05-19,0,0.3,0
LIST0097,Shopify,Web Development Intern,Web Development,Remote,Remote,Singapore,2367,SGD,6,Django|REST API|TypeScript|React,4,Tailwind CSS|Node.js,6.7,3,Information Technology|Computer Science|Computer Engineering|AI & Data Science,B.Tech,1-2 years,0,1,19,340,2024-10-13,2025-01-11,1,0.31,1
LIST0098,Absolutdata,Data Science Intern,Data Science,Remote,Remote,India,33115,INR,3,Matplotlib|Excel|Pandas|Statistics|SQL,5,Power BI|Tableau,6.2,2,Computer Engineering|Information Technology|Electronics|AI & Data Science,B.Sc CS,0-1 year,0,1,10,237,2024-06-09,2025-09-15,0,0.42,1
LIST0099,Freshworks,Web Development Intern,Web Development,On-site,Pune,India,33314,INR,2,Tailwind CSS|Bootstrap|TypeScript,3,REST API|HTML,7.1,2,Information Technology|Computer Engineering|Computer Science|AI & Data Science,B.Sc CS,Fresher,0,1,17,718,2024-11-21,2025-02-20,0,0.23,0
LIST0100,Nordic Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,Singapore,1865,SGD,2,PCB Design|FreeRTOS|Raspberry Pi,3,IoT Protocols|MQTT,6.5,2,Computer Science|AI & Data Science|Electronics|Information Technology|Computer Engineering,MCA|B.E.|B.Tech,0-1 year,1,1,3,6,2024-08-19,2025-10-12,1,0.27,0
LIST0101,Zebi,Blockchain Intern,Blockchain,On-site,Mumbai,India,18278,INR,6,Solidity|Truffle|DeFi|Smart Contracts,4,Rust|IPFS,5.0,3,Electronics|Computer Science|AI & Data Science|Information Technology,BCA|B.E.,0-1 year,1,1,2,27,2024-06-20,2025-08-04,0,0.4,1
LIST0102,PagerDuty,DevOps Intern,DevOps,Remote,Remote,Singapore,2325,SGD,3,Kubernetes|Git|Grafana,3,CI/CD|Docker,6.1,2,AI & Data Science|Electronics|Computer Science,B.Sc CS|BCA,Fresher,0,1,17,214,2024-09-08,2025-09-21,1,0.27,0
LIST0103,Gnani.ai,NLP / GenAI Intern,NLP / GenAI,Hybrid,Mumbai,India,16534,INR,6,Vector DBs|OpenAI API|spaCy|LangChain,4,RAG|NLTK,6.8,1,Computer Engineering|Computer Science|Electronics|AI & Data Science|Information Technology,BCA|M.Tech,0-1 year,1,1,9,30,2024-12-11,2025-07-15,0,0.36,1
LIST0104,Airbyte,Data Engineering Intern,Data Engineering,Remote,Remote,Singapore,922,SGD,1,ETL|dbt|Python|Hadoop,4,Snowflake|Kafka,5.5,2,Information Technology|AI & Data Science|Computer Engineering,B.Sc CS,0-1 year,1,1,15,761,2024-06-05,2025-04-04,1,0.36,1
LIST0105,Niramai,Computer Vision Intern,Computer Vision,On-site,Bangalore,India,21855,INR,3,OpenCV|MediaPipe|PyTorch,3,Python|NumPy,6.0,1,Computer Engineering|AI & Data Science|Computer Science,M.Tech|BCA,0-1 year,1,1,2,29,2024-06-19,2025-12-03,0,0.3,1
LIST0106,Capgemini,Cloud Computing Intern,Cloud Computing,On-site,Ahmedabad,India,26423,INR,1,Terraform|CloudFormation|Linux,3,AWS|CI/CD,7.1,2,AI & Data Science|Computer Science|Electronics|Information Technology|Computer Engineering,M.Tech,Fresher,1,1,9,264,2024-10-13,2025-10-09,0,0.25,0
LIST0107,DataRobot,Data Science Intern,Data Science,Hybrid,London,UK,2636,GBP,2,Excel|Power BI|Matplotlib|SciPy,4,R|Statistics,6.7,2,Electronics|Computer Science|Information Technology|Computer Engineering|AI & Data Science,B.E.|BCA|MCA,Fresher,0,1,5,131,2024-07-20,2025-12-28,1,0.33,1
LIST0108,SigTuple,Computer Vision Intern,Computer Vision,On-site,Gurgaon,India,16821,INR,2,PyTorch|Deep Learning|OpenCV,3,NumPy|MediaPipe,5.9,1,Information Technology|Computer Engineering|AI & Data Science,B.E.|B.Sc CS,0-1 year,1,1,20,1084,2024-12-06,2025-05-10,0,0.3,1
LIST0109,Tessolve,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Hyderabad,India,21061,INR,3,RTOS|C++|C|Raspberry Pi|PCB Design|MQTT,6,Sensors|Arduino,6.4,3,AI & Data Science|Computer Science|Information Technology|Computer Engineering,B.Tech|B.E.,Fresher,0,1,19,984,2024-08-20,2025-03-09,0,0.55,1
LIST0110,Gameberry Labs,Game Development Intern,Game Development,Hybrid,Chennai,India,19289,INR,3,DirectX|C++|Game Physics|Blender|Godot,5,C#|Shader Programming,5.2,2,Electronics|Computer Engineering|Information Technology,M.Tech|BCA,Fresher,0,1,16,164,2024-08-06,2025-07-09,0,0.5,1
LIST0111,MakeMyTrip,Android Development Intern,Android Development,Hybrid,Noida,India,19295,INR,3,XML|SQLite|Android Studio,3,Firebase|Java,7.3,1,Electronics|Information Technology|AI & Data Science,M.Tech,1-2 years,0,1,2,59,2024-06-04,2025-08-22,0,0.3,0
LIST0112,Observe.AI,NLP / GenAI Intern,NLP / GenAI,On-site,Delhi,India,22377,INR,1,Vector DBs|spaCy|RAG|Transformers,4,OpenAI API|GPT,6.7,2,Computer Science|Electronics|AI & Data Science|Information Technology,BCA,Fresher,0,1,1,24,2024-06-07,2025-07-09,0,0.36,0
LIST0113,Wadhwani AI,Machine Learning Intern,Machine Learning,On-site,Kolkata,India,26444,INR,2,Jupyter|Keras|Scikit-learn,3,Model Deployment|TensorFlow,7.0,3,AI & Data Science|Information Technology|Electronics|Computer Engineering,B.E.|B.Tech,Fresher,0,1,14,287,2024-10-11,2025-10-17,0,0.3,0
LIST0114,Zynga India,Full Stack Development Intern,Full Stack Development,Remote,Remote,India,20711,INR,2,React|Express.js|TypeScript,3,Redis|Docker,5.6,2,Computer Science|AI & Data Science,B.Sc CS|MCA,Fresher,0,1,8,132,2024-09-27,2025-07-23,0,0.3,0
LIST0115,Groww,Web Development Intern,Web Development,On-site,Chennai,India,9960,INR,3,Tailwind CSS|Flask|React|Django|REST API,5,Node.js|JavaScript,5.6,3,Computer Engineering|Information Technology|Electronics|AI & Data Science,BCA|B.E.,1-2 years,1,1,5,171,2024-12-18,2025-08-22,0,0.38,1
LIST0116,CERT-In Partner,Cybersecurity Intern,Cybersecurity,Remote,Remote,India,8739,INR,2,Cryptography|SIEM|Burp Suite|OWASP,4,Python|Nmap,6.5,2,Computer Science|Electronics|AI & Data Science|Computer Engineering|Information Technology,B.E.,0-1 year,1,1,5,90,2024-11-05,2025-07-16,0,0.36,1
LIST0117,dbt Labs,Data Engineering Intern,Data Engineering,Hybrid,San Francisco,USA,3307,USD,3,Scala|ETL|BigQuery|SQL,4,dbt|Kafka,6.3,1,Computer Engineering|Computer Science|Electronics|Information Technology|AI & Data Science,B.Sc CS,1-2 years,1,1,6,170,2024-11-10,2025-12-08,1,0.36,1
LIST0118,King,Game Development Intern,Game Development,On-site,London,UK,2809,GBP,6,Blender|OpenGL|Shader Programming,3,C#|C++,6.8,1,AI & Data Science|Electronics,B.Tech|MCA|M.Tech,0-1 year,0,1,7,17,2024-07-08,2025-07-02,1,0.3,1
LIST0119,Mu Sigma,Data Science Intern,Data Science,Remote,Remote,India,24541,INR,3,NumPy|Seaborn|Matplotlib,3,Power BI|R,5.5,2,AI & Data Science|Electronics|Information Technology,B.Tech,0-1 year,1,1,3,151,2024-07-05,2025-04-21,0,0.25,0
LIST0120,Housing.com,Full Stack Development Intern,Full Stack Development,On-site,Hyderabad,India,30852,INR,1,REST API|Express.js|Docker|PostgreSQL|React|TypeScript,6,Redis|Node.js,7.4,2,Electronics|Information Technology,B.Sc CS|BCA,0-1 year,1,1,1,76,2024-12-18,2025-10-04,0,0.6,0
LIST0121,Infosys,Cloud Computing Intern,Cloud Computing,Hybrid,Bangalore,India,27343,INR,2,IAM|CI/CD|Kubernetes|CloudFormation|Docker|S3,6,Lambda|AWS,6.1,1,Computer Engineering|Computer Science|AI & Data Science|Electronics,MCA,0-1 year,0,1,8,9,2024-09-25,2025-12-18,0,0.5,1
LIST0122,Myntra,iOS Development Intern,iOS Development,On-site,Hyderabad,India,34837,INR,6,Core Data|Combine|Firebase|SwiftUI,4,CocoaPods|UIKit,5.4,2,Electronics|AI & Data Science,B.E.,Fresher,1,1,13,769,2024-08-01,2025-01-14,0,0.4,1
LIST0123,SentinelOne,Cybersecurity Intern,Cybersecurity,Remote,Remote,Singapore,1352,SGD,2,Networking|SIEM|Python|Burp Suite,4,Metasploit|Nmap,7.2,1,Information Technology|Computer Engineering|Electronics,MCA,1-2 years,0,1,15,196,2024-10-21,2025-03-07,1,0.36,1
LIST0124,Coinbase,Blockchain Intern,Blockchain,Remote,Remote,Singapore,3221,SGD,1,Smart Contracts|Rust|Hardhat|Ethereum|Web3.js,5,IPFS|Truffle,7.4,3,AI & Data Science|Computer Science|Information Technology|Electronics,BCA,1-2 years,0,1,15,331,2024-11-26,2025-11-13,1,0.5,1
LIST0125,CircleCI,DevOps Intern,DevOps,On-site,San Francisco,USA,2559,USD,2,Git|Linux|Jenkins|Ansible,4,Grafana|Docker,7.4,2,Computer Engineering|Electronics|AI & Data Science|Computer Science,MCA|BCA,1-2 years,0,1,7,100,2024-12-17,2025-03-04,1,0.36,1
LIST0126,Tenable,Cybersecurity Intern,Cybersecurity,Remote,Remote,Singapore,3814,SGD,3,Burp Suite|Wireshark|Metasploit|SIEM|Python|Kali Linux,6,Cryptography|Linux,7.5,3,Information Technology|AI & Data Science|Computer Science|Computer Engineering|Electronics,BCA|MCA,0-1 year,0,1,6,8,2024-07-02,2025-01-14,1,0.55,1
LIST0127,Sankalp Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Pune,India,14566,INR,1,C|MQTT|FreeRTOS|Raspberry Pi,4,IoT Protocols|RTOS,6.8,1,AI & Data Science|Computer Science|Information Technology,B.Sc CS|M.Tech,1-2 years,0,1,17,724,2024-06-22,2025-02-14,0,0.36,0
LIST0128,TCS,Cloud Computing Intern,Cloud Computing,Hybrid,Gurgaon,India,14291,INR,6,CI/CD|CloudFormation|S3,3,Kubernetes|IAM,5.7,2,AI & Data Science|Computer Science|Electronics|Computer Engineering|Information Technology,B.E.|MCA,0-1 year,0,1,20,434,2024-07-08,2025-07-10,0,0.25,0
LIST0129,Ola Electric,Machine Learning Intern,Machine Learning,Remote,Remote,India,30394,INR,6,Keras|Scikit-learn|PyTorch,3,XGBoost|Jupyter,7.0,1,Information Technology|Computer Engineering|Electronics,B.E.,0-1 year,0,1,3,157,2024-09-24,2025-02-04,0,0.3,0
LIST0130,Chargebee,Full Stack Development Intern,Full Stack Development,Hybrid,Hyderabad,India,20698,INR,6,React|MongoDB|GraphQL|TypeScript|Node.js,5,PostgreSQL|Redis,6.2,3,Electronics|Computer Science,B.E.|BCA|M.Tech,Fresher,0,1,10,179,2024-08-20,2025-06-06,0,0.5,1
LIST0131,Zynga India,Full Stack Development Intern,Full Stack Development,On-site,Pune,India,10915,INR,2,GraphQL|React|REST API|MongoDB|Node.js,5,Redis|Docker,6.6,3,Information Technology|AI & Data Science|Computer Engineering,MCA|B.Tech|BCA,0-1 year,0,1,6,69,2024-08-01,2025-09-08,0,0.5,0
LIST0132,OpenAI,NLP / GenAI Intern,NLP / GenAI,Remote,Remote,Singapore,1324,SGD,2,Hugging Face|OpenAI API|NLTK|LangChain|Vector DBs,5,BERT|spaCy,5.9,2,Computer Science|Electronics|Computer Engineering|Information Technology|AI & Data Science,BCA|B.E.,1-2 years,1,1,6,102,2024-08-21,2025-12-23,1,0.45,1
LIST0133,CoinDCX,Blockchain Intern,Blockchain,On-site,Hyderabad,India,10906,INR,2,Truffle|DeFi|Hardhat|MetaMask|Ethereum,5,Smart Contracts|IPFS,7.5,2,Computer Engineering|AI & Data Science|Computer Science,MCA|B.Sc CS|B.E.,Fresher,0,1,5,70,2024-07-28,2025-10-01,0,0.5,0
LIST0134,Mistral AI,NLP / GenAI Intern,NLP / GenAI,On-site,Berlin,Germany,3727,EUR,1,Python|spaCy|RAG|GPT|BERT|Vector DBs,6,LangChain|OpenAI API,5.6,1,Information Technology|Computer Engineering|Computer Science,BCA|B.Tech|B.Sc CS,Fresher,0,1,10,82,2024-12-17,2025-03-26,1,0.55,1
LIST0135,Mu Sigma,Data Science Intern,Data Science,On-site,Delhi,India,18419,INR,3,Power BI|Matplotlib|Excel|NumPy,4,R|Pandas,6.9,1,Computer Engineering|Information Technology,MCA|BCA|B.E.,0-1 year,0,1,11,103,2024-12-12,2025-02-12,0,0.33,0
LIST0136,TCS,Cloud Computing Intern,Cloud Computing,Remote,Remote,India,31679,INR,1,Kubernetes|AWS|Azure|Docker|S3|Lambda,6,Linux|CI/CD,5.6,3,Information Technology|AI & Data Science|Computer Engineering|Computer Science,MCA,1-2 years,0,1,17,607,2024-12-28,2025-09-28,0,0.5,1
LIST0137,Mobileye,Computer Vision Intern,Computer Vision,Remote,Remote,Singapore,2301,SGD,6,Keras|YOLO|Image Processing|PyTorch|Python,5,NumPy|Deep Learning,6.9,3,Computer Engineering|AI & Data Science,MCA,Fresher,0,1,5,22,2024-08-04,2025-05-24,1,0.5,1
LIST0138,Mphasis,Cloud Computing Intern,Cloud Computing,Hybrid,Hyderabad,India,25189,INR,1,CloudFormation|S3|GCP|Docker|Azure,5,Terraform|Lambda,5.4,3,Computer Science|Electronics|Information Technology,M.Tech|BCA|B.E.,1-2 years,1,1,9,419,2024-07-20,2025-10-06,0,0.42,1
LIST0139,CRED,Android Development Intern,Android Development,Remote,Remote,India,29975,INR,3,XML|Jetpack Compose|REST API|Java|Firebase|Retrofit,6,Kotlin|SQLite,7.0,3,Computer Engineering|Electronics|Information Technology,B.E.|MCA|BCA,Fresher,1,1,18,320,2024-09-22,2025-02-11,0,0.6,1
LIST0140,Palantir,Data Science Intern,Data Science,Remote,Remote,Singapore,1239,SGD,6,Statistics|Seaborn|Pandas|R|SciPy,5,Matplotlib|Python,6.3,1,Electronics|Information Technology,MCA|B.Sc CS,1-2 years,1,1,19,768,2024-07-05,2025-12-28,1,0.42,1
LIST0141,Tessolve,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Noida,India,16381,INR,3,RTOS|C|MQTT,3,PCB Design|FreeRTOS,6.4,2,AI & Data Science|Computer Science|Computer Engineering,MCA|B.Sc CS,Fresher,0,1,4,110,2024-10-13,2025-06-12,0,0.27,0
LIST0142,Wipro,Cloud Computing Intern,Cloud Computing,On-site,Hyderabad,India,31630,INR,6,CI/CD|Kubernetes|CloudFormation,3,Linux|S3,5.7,3,AI & Data Science|Computer Engineering,B.Sc CS|B.E.|BCA,0-1 year,1,1,5,224,2024-12-07,2025-05-05,0,0.25,0
LIST0143,Palo Alto Networks,Cybersecurity Intern,Cybersecurity,Remote,Remote,Singapore,2623,SGD,3,Burp Suite|Nmap|Linux|Python|Cryptography,5,Kali Linux|Wireshark,6.3,2,Computer Engineering|Electronics|Computer Science,B.Sc CS|B.Tech,Fresher,1,1,1,1,2024-11-11,2025-04-22,1,0.45,1
LIST0144,STMicroelectronics,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,Singapore,2381,SGD,3,MQTT|Raspberry Pi|Assembly|Arduino|Sensors,5,C|PCB Design,6.7,1,AI & Data Science|Computer Science,B.Sc CS|M.Tech,0-1 year,0,1,3,43,2024-12-06,2025-03-03,1,0.45,1
LIST0145,Hasura,DevOps Intern,DevOps,Hybrid,Pune,India,22543,INR,3,Grafana|Prometheus|Git,3,Ansible|Linux,6.8,1,Information Technology|Computer Engineering|Electronics|Computer Science,B.E.|B.Tech,Fresher,0,1,5,227,2024-11-20,2025-06-08,0,0.27,0
LIST0146,Snap,iOS Development Intern,iOS Development,On-site,Singapore,Singapore,2557,SGD,2,Xcode|Swift|ARKit|UIKit|REST API,5,Firebase|Core Data,7.3,3,Computer Engineering|Computer Science,BCA|B.Sc CS,0-1 year,0,1,13,55,2024-10-13,2025-02-14,1,0.5,1
LIST0147,LatentView,Data Science Intern,Data Science,On-site,Chennai,India,12754,INR,1,Pandas|SciPy|SQL|R,4,Power BI|Excel,6.5,3,AI & Data Science|Information Technology,B.E.|B.Sc CS,1-2 years,0,1,6,327,2024-11-14,2025-01-06,0,0.33,0
LIST0148,HashCash,Blockchain Intern,Blockchain,Remote,Remote,India,25687,INR,2,Rust|Truffle|IPFS|Ethereum,4,Hardhat|DeFi,7.2,1,Computer Engineering|Computer Science|Electronics,B.Tech|B.Sc CS|MCA,1-2 years,1,1,18,152,2024-06-26,2025-01-10,0,0.4,0
LIST0149,Snowflake,Data Engineering Intern,Data Engineering,On-site,Singapore,Singapore,2214,SGD,3,SQL|Kafka|Snowflake,3,Python|BigQuery,6.5,2,AI & Data Science|Information Technology|Computer Science|Electronics|Computer Engineering,B.Tech|BCA|B.Sc CS,Fresher,0,1,12,796,2024-11-07,2025-04-18,1,0.27,0
LIST0150,Samsung R&D,Machine Learning Intern,Machine Learning,On-site,Delhi,India,31972,INR,2,PyTorch|Python|Jupyter|Model Deployment|Keras,5,Scikit-learn|TensorFlow,6.4,2,Information Technology|AI & Data Science|Computer Science,M.Tech|B.E.,1-2 years,1,1,6,182,2024-08-11,2025-05-09,0,0.5,1
LIST0151,Gameberry Labs,Game Development Intern,Game Development,On-site,Pune,India,12602,INR,6,DirectX|C#|Godot|Unity|Unreal Engine|C++,6,Game Physics|Shader Programming,5.9,1,AI & Data Science|Computer Engineering,B.E.,0-1 year,0,1,2,25,2024-06-10,2025-04-14,0,0.6,1
LIST0152,Rapido,Android Development Intern,Android Development,Hybrid,Chennai,India,15433,INR,1,REST API|Retrofit|Jetpack Compose,3,Java|SQLite,5.8,3,Computer Science|Electronics|Computer Engineering|Information Technology,B.E.,1-2 years,1,1,20,410,2024-06-21,2025-06-19,0,0.3,1
LIST0153,Mad Street Den,Computer Vision Intern,Computer Vision,Hybrid,Noida,India,23047,INR,3,PyTorch|Deep Learning|Python|OpenCV|MediaPipe,5,TensorFlow|NumPy,5.3,1,Information Technology|AI & Data Science|Computer Science|Computer Engineering|Electronics,B.Sc CS|M.Tech|B.E.,0-1 year,0,1,7,167,2024-11-14,2025-01-28,0,0.5,1
LIST0154,SentinelOne,Cybersecurity Intern,Cybersecurity,Remote,Remote,Singapore,2240,SGD,2,Python|SIEM|Nmap|Metasploit|Burp Suite,5,OWASP|Wireshark,7.3,1,Information Technology|AI & Data Science,B.Sc CS|M.Tech|B.E.,1-2 years,0,1,15,732,2024-06-21,2025-07-17,1,0.45,1
LIST0155,Detect Technologies,Computer Vision Intern,Computer Vision,Hybrid,Bangalore,India,17594,INR,3,Deep Learning|Keras|OpenCV|PyTorch|TensorFlow,5,Python|Image Processing,5.4,2,Computer Science|AI & Data Science|Computer Engineering|Electronics,M.Tech|B.Tech|B.E.,0-1 year,0,1,3,189,2024-12-07,2025-06-26,0,0.5,1
LIST0156,Agara Labs,Machine Learning Intern,Machine Learning,Remote,Remote,India,16995,INR,1,MLflow|Feature Engineering|Python|Scikit-learn,4,Keras|XGBoost,7.0,2,Computer Science|AI & Data Science|Electronics|Computer Engineering,B.Sc CS|B.E.,Fresher,1,1,11,670,2024-06-21,2025-03-11,0,0.4,1
LIST0157,LatentView,Data Science Intern,Data Science,Hybrid,Pune,India,26055,INR,6,Tableau|SciPy|Excel|Matplotlib|Power BI,5,Pandas|R,5.7,3,Computer Engineering|Electronics|AI & Data Science|Information Technology|Computer Science,B.Tech,0-1 year,0,1,2,20,2024-11-25,2025-10-14,0,0.42,1
LIST0158,Mu Sigma,Data Science Intern,Data Science,On-site,Pune,India,24137,INR,6,Matplotlib|SciPy|SQL|Seaborn|Statistics|Power BI,6,Excel|Pandas,7.0,2,Electronics|AI & Data Science,B.E.|BCA|B.Tech,Fresher,1,1,9,350,2024-12-10,2025-04-28,0,0.5,1
LIST0159,NVIDIA,Computer Vision Intern,Computer Vision,Remote,Remote,Singapore,917,SGD,3,Keras|Image Processing|NumPy|PyTorch,4,MediaPipe|TensorFlow,5.6,2,Computer Science|Computer Engineering|Information Technology,BCA|B.E.|MCA,Fresher,1,1,5,229,2024-07-07,2025-07-14,1,0.4,1
LIST0160,Capgemini,Cloud Computing Intern,Cloud Computing,On-site,Chennai,India,15438,INR,3,GCP|S3|AWS|Linux|Kubernetes,5,Azure|IAM,7.0,2,Information Technology|Electronics,MCA|M.Tech,1-2 years,0,1,15,54,2024-11-11,2025-06-14,0,0.42,0
LIST0161,Absolutdata,Data Science Intern,Data Science,Hybrid,Chennai,India,8109,INR,2,Python|Excel|Matplotlib|Power BI|NumPy|SciPy,6,Pandas|Tableau,6.6,1,Computer Science|Information Technology|AI & Data Science|Computer Engineering|Electronics,MCA|BCA,1-2 years,0,1,5,73,2024-11-13,2025-03-14,0,0.5,0
LIST0162,Duolingo,Android Development Intern,Android Development,Remote,Remote,Singapore,2747,SGD,6,Kotlin|REST API|Java|XML|Jetpack Compose|SQLite,6,Retrofit|MVVM,7.0,1,Computer Science|Information Technology|Electronics|Computer Engineering,BCA,Fresher,0,1,4,100,2024-06-11,2025-05-03,1,0.6,1
